date,HLY_TEMP_NORMAL_LA,HLY_TEMP_10PCTL_LA,HLY_TEMP_90PCTL_LA,HLY_DEWP_NORMAL_LA,HLY_DEWP_10PCTL_LA,HLY_DEWP_90PCTL_LA,HLY_PRES_NORMAL_LA,HLY_PRES_10PCTL_LA,HLY_PRES_90PCTL_LA,HLY_CLDH_NORMAL_LA,HLY_HTDH_NORMAL_LA,HLY_CLOD_PCTCLR_LA,HLY_CLOD_PCTFEW_LA,HLY_CLOD_PCTSCT_LA,HLY_CLOD_PCTBKN_LA,HLY_CLOD_PCTOVC_LA,HLY_HIDX_NORMAL_LA,HLY_WCHL_NORMAL_LA,HLY_WIND_AVGSPD_LA,HLY_WIND_PCTCLM_LA,HLY_WIND_VCTDIR_LA,HLY_WIND_VCTSPD_LA,HLY_WIND_1STDIR_LA,HLY_WIND_1STPCT_LA,HLY_WIND_2NDDIR_LA,HLY_WIND_2NDPCT_LA,Megawatts_2021
01-20T00:00:00,55.9,50.0,62.1,43.8,28.0,55.0,1019.0,1014.7,1023.0,0.1,9.2,34.2,19.6,13.9,16.6,15.8,55.9,55.7,5.1,20.2,48.0,1.3,3.0,24.4,2.0,12.5,20293.30769230769
01-20T01:00:00,54.9,50.0,60.1,43.2,27.0,55.0,1018.8,1014.7,1022.9,0.0,10.2,32.5,19.7,16.0,13.5,18.2,54.9,54.6,4.8,24.9,46.0,1.7,3.0,24.7,2.0,19.0,19621.08333333333
01-20T02:00:00,53.7,48.9,59.0,42.8,27.0,54.0,1018.8,1014.7,1023.0,0.0,11.4,33.7,18.7,14.7,13.8,19.2,53.7,53.3,4.5,28.2,48.0,1.8,3.0,23.3,2.0,19.6,19271.08333333333
01-20T03:00:00,52.9,46.9,59.0,42.5,26.1,54.0,1018.7,1014.5,1022.8,0.0,12.1,33.3,20.6,13.4,12.9,19.7,52.9,52.4,4.4,26.4,57.0,1.8,3.0,29.0,2.0,19.0,19256.0
01-20T04:00:00,52.2,46.0,57.9,41.9,25.0,54.0,1018.5,1014.3,1022.7,0.0,12.8,31.5,17.1,12.7,16.2,22.5,52.2,51.7,4.1,28.9,60.0,2.2,3.0,27.5,2.0,22.2,19793.916666666668
01-20T05:00:00,51.8,46.0,57.0,41.6,25.0,54.0,1018.5,1014.4,1022.7,0.0,13.2,31.0,19.1,12.5,17.6,19.8,51.8,51.2,4.1,29.8,65.0,2.3,3.0,29.9,2.0,19.2,21142.166666666668
01-20T06:00:00,51.7,45.0,57.0,41.1,25.0,54.0,1018.8,1014.6,1023.0,0.0,13.3,31.4,16.6,16.3,17.3,18.4,51.7,51.0,4.0,30.9,67.0,2.1,3.0,27.8,2.0,19.2,23202.916666666668
01-20T07:00:00,52.4,46.9,57.9,40.4,24.1,53.1,1019.2,1015.2,1023.6,0.0,12.6,15.6,21.8,23.1,21.0,18.4,52.4,51.8,4.8,18.7,70.0,2.6,3.0,34.2,2.0,20.2,24471.166666666668
01-20T08:00:00,53.9,48.0,60.1,40.8,25.0,54.0,1019.6,1015.4,1023.9,0.0,11.2,15.1,19.7,21.6,23.4,20.3,53.9,53.4,4.9,17.8,70.0,2.8,3.0,32.9,2.0,21.8,24281.416666666668
01-20T09:00:00,57.2,52.0,64.0,41.1,25.0,54.0,1020.1,1015.9,1024.3,0.2,8.0,16.5,18.8,21.9,22.9,19.8,57.2,57.0,5.6,13.3,81.0,3.1,3.0,37.7,2.0,18.0,23235.58333333333
01-20T10:00:00,60.3,54.0,68.0,41.4,24.1,54.0,1020.4,1016.3,1024.6,0.8,5.5,14.0,18.7,20.3,29.7,17.3,60.3,60.3,5.9,15.2,82.0,2.4,3.0,28.3,2.0,17.5,22496.75
01-20T11:00:00,63.0,55.9,72.0,40.9,21.9,54.0,1020.1,1016.0,1024.3,1.9,3.9,15.3,19.7,23.1,23.6,18.4,63.0,63.0,5.8,20.7,145.0,0.9,3.0,18.3,4.0,14.0,22024.83333333333
01-20T12:00:00,64.4,55.9,75.0,41.0,21.9,55.0,1019.2,1015.0,1023.4,2.6,3.3,15.8,22.0,20.5,23.6,18.1,64.4,64.3,6.8,12.9,236.0,2.8,7.0,28.1,6.0,19.3,21693.0
01-20T13:00:00,64.4,57.0,75.0,42.5,24.1,55.0,1018.3,1014.0,1022.5,2.6,3.3,15.2,20.8,21.1,25.4,17.5,64.4,64.3,9.0,5.1,248.0,6.2,7.0,48.6,6.0,22.3,21737.08333333333
01-20T14:00:00,63.9,57.0,73.9,43.9,28.0,55.0,1017.9,1013.5,1022.1,2.2,3.3,15.3,21.2,22.3,23.8,17.4,63.9,63.8,9.9,2.9,252.0,7.7,7.0,59.7,6.0,19.2,22091.83333333333
01-20T15:00:00,62.9,57.0,72.0,44.8,30.0,55.4,1017.7,1013.1,1021.8,1.7,3.8,14.5,22.8,21.6,24.6,16.5,62.9,62.9,10.3,3.3,254.0,8.3,7.0,62.5,6.0,18.5,23000.08333333333
01-20T16:00:00,61.8,55.9,70.0,45.3,30.9,55.0,1017.8,1013.3,1022.1,1.2,4.4,15.4,25.1,13.1,27.9,18.4,61.8,61.8,10.2,1.8,255.0,8.1,7.0,61.7,6.0,20.6,24439.83333333333
01-20T17:00:00,60.2,55.0,66.9,45.9,33.1,55.0,1017.9,1013.3,1021.8,0.7,5.6,15.7,25.3,19.4,22.5,17.2,60.2,60.2,9.2,2.7,258.0,7.2,7.0,57.3,6.0,20.2,26556.08333333333
01-20T18:00:00,58.9,54.0,64.9,46.5,34.0,55.9,1018.1,1013.7,1022.1,0.4,6.5,17.0,26.4,19.0,21.9,15.8,58.9,58.9,8.0,5.6,260.0,5.8,7.0,51.7,6.0,21.1,27089.33333333333
01-20T19:00:00,58.4,54.0,64.0,46.4,33.1,55.9,1018.4,1013.9,1022.5,0.3,6.9,29.1,21.5,16.8,18.0,14.6,58.4,58.4,6.9,8.7,264.0,4.5,7.0,42.9,6.0,17.9,26390.75
01-20T20:00:00,58.3,54.0,64.0,45.8,30.9,55.9,1018.6,1014.2,1022.7,0.3,7.0,35.2,18.1,15.9,17.1,13.7,58.3,58.2,5.9,19.1,274.0,3.0,7.0,26.7,6.0,17.8,25496.666666666668
01-20T21:00:00,57.7,53.1,64.0,45.4,30.0,55.9,1018.8,1014.4,1022.9,0.2,7.5,36.9,15.8,15.8,17.7,13.8,57.7,57.6,5.3,21.6,281.0,1.4,7.0,17.9,6.0,15.6,24398.0
01-20T22:00:00,57.2,52.0,64.0,45.1,28.9,55.9,1019.0,1014.8,1023.2,0.1,8.0,33.5,15.5,14.1,18.7,18.2,57.2,57.1,5.0,21.3,355.0,0.4,3.0,17.1,6.0,12.2,22973.25
01-20T23:00:00,56.7,52.0,63.0,44.6,28.0,55.0,1019.1,1014.9,1023.2,0.1,8.4,34.9,18.7,11.5,17.0,18.0,56.7,56.6,5.1,17.8,73.0,0.8,3.0,23.1,2.0,11.8,21614.636363636364
01-21T00:00:00,55.9,51.1,62.1,43.8,28.0,55.0,1019.0,1014.7,1023.1,0.1,9.1,34.2,19.1,14.1,16.6,16.1,55.9,55.7,5.2,19.6,49.0,1.3,3.0,25.3,2.0,12.8,20652.53846153846
01-21T01:00:00,54.9,50.0,60.1,43.2,27.0,55.0,1018.8,1014.7,1022.9,0.0,10.2,32.3,19.1,15.9,14.2,18.6,54.9,54.6,4.8,25.1,48.0,1.8,3.0,25.5,2.0,18.5,19940.916666666668
01-21T02:00:00,53.6,48.9,59.0,42.9,27.0,54.0,1018.8,1014.7,1023.0,0.0,11.4,33.4,17.8,14.9,13.9,20.0,53.6,53.3,4.5,27.8,52.0,1.7,3.0,24.7,2.0,18.7,19585.25
01-21T03:00:00,52.9,46.9,59.0,42.5,26.1,54.0,1018.7,1014.5,1023.0,0.0,12.1,32.5,21.1,12.7,12.9,20.8,52.9,52.5,4.5,26.0,58.0,1.8,3.0,29.3,2.0,18.6,19572.33333333333
01-21T04:00:00,52.2,46.9,57.9,42.0,26.1,54.0,1018.5,1014.3,1022.7,0.0,12.8,30.8,17.5,13.3,15.7,22.7,52.2,51.7,4.2,28.7,60.0,2.1,3.0,26.7,2.0,22.0,20107.5
01-21T05:00:00,51.8,46.0,57.0,41.6,26.1,54.0,1018.5,1014.4,1022.7,0.0,13.2,29.9,19.7,12.9,18.0,19.5,51.8,51.2,4.2,28.7,66.0,2.4,3.0,31.0,2.0,20.1,21489.916666666668
01-21T06:00:00,51.6,45.0,57.0,41.1,26.1,54.0,1018.8,1014.7,1023.0,0.0,13.4,30.7,16.5,16.2,17.8,18.8,51.6,51.0,4.1,30.2,67.0,2.1,3.0,29.4,2.0,19.7,23480.08333333333
01-21T07:00:00,52.4,46.9,57.9,40.4,24.1,53.1,1019.2,1015.3,1023.5,0.0,12.6,15.2,22.2,22.5,20.7,19.4,52.4,51.8,4.8,18.7,69.0,2.6,3.0,34.9,2.0,20.1,24698.416666666668
01-21T08:00:00,53.8,48.0,59.0,40.9,25.0,54.0,1019.6,1015.6,1023.9,0.0,11.2,15.2,19.4,21.2,23.8,20.4,53.8,53.4,4.9,17.6,70.0,2.9,3.0,33.2,2.0,21.4,24360.75
01-21T09:00:00,57.1,52.0,64.0,41.2,25.0,54.0,1020.1,1015.9,1024.2,0.2,8.0,16.1,18.4,21.5,24.1,19.9,57.1,57.0,5.7,13.1,80.0,3.1,3.0,37.5,2.0,17.9,22982.58333333333
01-21T10:00:00,60.2,54.0,68.0,41.4,24.1,54.0,1020.4,1016.3,1024.6,0.8,5.5,14.5,18.2,19.6,30.8,17.0,60.2,60.2,5.9,15.6,82.0,2.4,3.0,28.9,2.0,16.4,21971.5
01-21T11:00:00,62.9,55.9,72.0,41.0,23.0,54.0,1020.1,1016.1,1024.3,1.8,3.9,15.8,19.1,23.0,23.5,18.6,62.9,62.9,5.8,20.4,153.0,0.9,3.0,18.3,4.0,14.5,21294.416666666668
01-21T12:00:00,64.3,55.9,75.0,41.1,23.0,54.3,1019.2,1015.3,1023.4,2.5,3.3,16.0,21.7,20.7,23.5,18.1,64.3,64.3,6.8,12.7,237.0,2.8,7.0,28.9,6.0,18.9,21094.416666666668
01-21T13:00:00,64.3,57.0,75.0,42.7,25.0,55.0,1018.3,1014.2,1022.5,2.5,3.2,15.9,20.2,21.2,25.8,16.9,64.3,64.2,9.1,5.1,249.0,6.3,7.0,49.5,6.0,22.1,21408.416666666668
01-21T14:00:00,63.7,57.0,73.0,44.2,28.0,55.0,1017.8,1013.7,1022.0,2.1,3.3,14.5,21.6,22.1,24.9,16.8,63.7,63.7,10.0,2.4,252.0,7.7,7.0,60.4,6.0,19.4,22087.75
01-21T15:00:00,62.8,57.0,72.0,45.0,30.0,55.0,1017.7,1013.3,1021.7,1.6,3.8,13.5,23.2,22.2,24.4,16.7,62.8,62.8,10.4,3.1,254.0,8.4,7.0,63.1,6.0,18.6,23064.33333333333
01-21T16:00:00,61.7,55.9,70.0,45.6,30.9,55.0,1017.8,1013.5,1021.8,1.1,4.4,15.0,25.6,12.7,28.8,18.0,61.7,61.7,10.3,1.6,254.0,8.2,7.0,61.6,6.0,21.6,24515.33333333333
01-21T17:00:00,60.1,55.0,66.9,46.2,34.0,55.0,1017.9,1013.4,1021.8,0.6,5.5,15.4,24.8,19.5,23.5,16.7,60.1,60.1,9.2,2.4,257.0,7.3,7.0,57.7,6.0,20.5,26678.08333333333
01-21T18:00:00,58.8,54.0,64.9,46.7,34.0,55.9,1018.1,1013.8,1022.1,0.4,6.6,16.5,26.4,19.3,22.2,15.6,58.8,58.8,8.0,5.3,260.0,5.8,7.0,52.4,6.0,21.3,27307.33333333333
01-21T19:00:00,58.4,54.0,64.0,46.6,34.0,55.9,1018.4,1014.2,1022.5,0.3,6.9,28.1,21.6,17.4,18.4,14.4,58.4,58.3,7.0,8.7,264.0,4.5,7.0,43.4,6.0,17.8,26613.75
01-21T20:00:00,58.2,54.0,64.0,46.0,32.0,55.9,1018.6,1014.2,1022.7,0.3,7.1,34.1,18.8,15.8,17.3,14.1,58.2,58.2,5.9,18.4,275.0,3.1,7.0,27.1,6.0,18.6,25734.75
01-21T21:00:00,57.6,53.1,63.0,45.7,30.0,55.9,1018.8,1014.6,1022.8,0.2,7.6,36.2,15.5,16.3,18.0,14.0,57.6,57.5,5.3,22.2,281.0,1.5,7.0,18.9,6.0,15.2,24753.33333333333
01-21T22:00:00,57.1,52.0,64.0,45.3,28.9,55.9,1019.0,1014.8,1023.1,0.1,8.0,33.3,15.3,14.6,18.7,18.2,57.1,57.0,5.0,21.1,348.0,0.3,3.0,17.5,6.0,12.5,23229.916666666668
01-21T23:00:00,56.6,52.0,63.0,44.8,28.0,55.0,1019.1,1014.9,1023.2,0.1,8.5,34.1,18.9,11.7,17.4,17.9,56.6,56.5,5.1,17.1,71.0,0.7,3.0,22.3,2.0,12.3,21887.545454545456
01-22T00:00:00,55.9,51.1,62.1,44.0,28.0,55.0,1019.0,1014.7,1023.2,0.1,9.2,32.9,19.3,14.6,16.8,16.3,55.9,55.7,5.2,19.8,47.0,1.3,3.0,25.2,2.0,13.5,20929.07692307692
01-22T01:00:00,54.8,50.0,60.1,43.4,28.0,55.0,1018.8,1014.7,1022.9,0.0,10.2,31.4,19.9,15.0,15.5,18.2,54.8,54.6,4.7,26.0,45.0,1.8,3.0,24.7,2.0,18.1,20216.25
01-22T02:00:00,53.6,48.9,59.0,43.1,27.0,54.0,1018.8,1014.7,1023.0,0.0,11.4,32.3,18.8,14.9,14.9,19.1,53.6,53.2,4.5,27.8,53.0,1.7,3.0,25.8,2.0,18.8,19824.666666666668
01-22T03:00:00,52.9,46.9,59.0,42.7,27.0,54.0,1018.7,1014.6,1023.0,0.0,12.1,31.7,21.7,13.0,13.7,20.0,52.9,52.4,4.5,26.2,59.0,1.9,3.0,29.5,2.0,18.9,19741.58333333333
01-22T04:00:00,52.2,46.9,57.9,42.1,26.1,54.0,1018.5,1014.6,1022.7,0.0,12.8,29.9,18.2,14.5,15.2,22.2,52.2,51.7,4.2,28.4,60.0,2.2,3.0,27.3,2.0,21.6,20217.83333333333
01-22T05:00:00,51.7,46.0,57.0,41.8,26.1,54.0,1018.5,1014.5,1022.7,0.0,13.3,29.0,20.1,13.0,18.6,19.3,51.7,51.1,4.2,28.7,65.0,2.3,3.0,30.6,2.0,19.5,21517.25
01-22T06:00:00,51.6,45.0,57.0,41.3,26.1,54.0,1018.8,1014.6,1023.0,0.0,13.4,29.7,17.3,16.5,17.8,18.8,51.6,50.9,4.1,28.9,68.0,2.2,3.0,29.5,2.0,19.9,23419.75
01-22T07:00:00,52.3,46.9,57.9,40.6,25.0,53.1,1019.2,1015.2,1023.6,0.0,12.7,14.8,21.8,22.8,21.8,18.9,52.3,51.7,4.8,18.7,69.0,2.7,3.0,34.1,2.0,20.3,24685.5
01-22T08:00:00,53.8,48.0,59.0,41.1,26.1,54.0,1019.6,1015.4,1023.9,0.0,11.2,14.8,18.9,22.0,24.4,19.9,53.8,53.3,4.9,18.4,70.0,2.8,3.0,34.2,2.0,20.0,24998.5
01-22T09:00:00,57.1,52.0,64.0,41.5,25.0,54.0,1020.0,1015.9,1024.2,0.2,8.1,16.0,18.1,21.7,25.1,19.1,57.1,57.0,5.6,13.1,79.0,3.1,3.0,37.3,2.0,18.1,24638.08333333333
01-22T10:00:00,60.2,54.0,68.0,41.7,25.0,54.0,1020.3,1016.3,1024.5,0.8,5.6,15.0,17.8,18.5,32.6,16.2,60.2,60.2,5.9,15.4,81.0,2.5,3.0,29.7,2.0,15.8,24282.83333333333
01-22T11:00:00,62.9,55.9,72.0,41.2,23.0,54.0,1020.1,1016.1,1024.3,1.8,3.9,16.1,19.4,21.8,25.1,17.6,62.9,62.8,5.8,21.1,157.0,0.7,3.0,18.5,7.0,13.9,24083.33333333333
01-22T12:00:00,64.3,57.0,73.9,41.3,23.0,55.0,1019.2,1015.3,1023.4,2.5,3.2,17.1,19.9,21.8,24.1,17.1,64.3,64.2,7.0,12.0,240.0,2.9,7.0,29.6,6.0,18.7,23865.0
01-22T13:00:00,64.2,57.0,73.9,43.0,26.1,55.0,1018.3,1014.2,1022.6,2.4,3.2,16.4,20.0,21.5,26.2,15.9,64.2,64.2,9.2,5.6,249.0,6.4,7.0,49.2,6.0,22.7,23578.916666666668
01-22T14:00:00,63.7,57.0,73.0,44.3,28.0,55.0,1017.8,1013.7,1022.1,2.1,3.3,15.1,21.2,22.4,25.8,15.6,63.7,63.7,10.1,2.4,253.0,7.8,7.0,61.3,6.0,18.7,23691.83333333333
01-22T15:00:00,62.8,57.0,72.0,45.2,30.0,55.0,1017.7,1013.3,1021.7,1.5,3.8,14.1,22.9,22.6,24.4,16.1,62.8,62.8,10.6,3.1,255.0,8.6,7.0,62.7,6.0,18.9,24151.416666666668
01-22T16:00:00,61.7,55.9,70.0,45.7,32.0,55.0,1017.7,1013.5,1021.8,1.1,4.4,15.7,24.9,12.9,29.0,17.5,61.7,61.6,10.5,1.3,255.0,8.5,7.0,63.0,6.0,21.1,25035.83333333333
01-22T17:00:00,60.1,55.0,66.9,46.3,34.0,55.0,1017.8,1013.6,1021.8,0.7,5.6,15.8,24.2,20.9,23.7,15.5,60.1,60.1,9.4,2.2,258.0,7.5,7.0,58.5,6.0,20.4,26923.58333333333
01-22T18:00:00,58.8,54.0,64.0,46.9,34.0,55.9,1018.1,1013.8,1022.1,0.4,6.6,16.5,25.9,20.0,22.9,14.7,58.8,58.7,8.2,4.4,261.0,6.1,7.0,53.3,6.0,22.0,27246.916666666668
01-22T19:00:00,58.3,54.0,64.0,46.6,33.1,55.9,1018.4,1014.2,1022.4,0.3,7.0,28.0,21.2,18.0,18.8,14.0,58.3,58.3,7.1,7.8,265.0,4.7,7.0,46.4,6.0,16.4,26627.5
01-22T20:00:00,58.2,54.0,64.0,46.1,30.9,55.9,1018.6,1014.3,1022.7,0.3,7.1,32.9,19.7,16.0,17.5,14.0,58.2,58.1,5.9,18.4,274.0,3.1,7.0,27.5,6.0,18.3,25841.166666666668
01-22T21:00:00,57.6,53.1,63.0,45.9,30.0,55.9,1018.8,1014.6,1022.8,0.2,7.6,35.5,16.3,16.7,17.7,13.8,57.6,57.5,5.3,22.0,280.0,1.6,7.0,19.6,6.0,14.7,24844.416666666668
01-22T22:00:00,57.1,52.0,64.0,45.5,28.9,55.9,1019.0,1014.8,1023.1,0.1,8.0,32.6,15.8,15.1,17.8,18.7,57.1,57.0,4.9,21.6,322.0,0.4,3.0,15.7,6.0,13.1,23521.166666666668
01-22T23:00:00,56.6,52.0,63.0,45.0,28.9,55.0,1019.1,1014.9,1023.3,0.1,8.5,33.3,19.2,12.4,17.2,17.9,56.6,56.5,5.1,16.4,67.0,0.7,3.0,21.7,6.0,11.4,22214.545454545456
01-23T00:00:00,55.9,51.1,62.1,44.2,28.0,55.0,1019.0,1014.7,1023.2,0.1,9.2,33.0,18.9,14.6,17.1,16.4,55.9,55.7,5.2,19.6,45.0,1.3,3.0,25.0,2.0,12.9,21310.07692307692
01-23T01:00:00,54.8,50.0,60.1,43.6,28.0,54.0,1018.8,1014.7,1023.0,0.1,10.2,31.9,20.4,14.5,14.7,18.4,54.8,54.5,4.8,25.2,43.0,1.8,3.0,24.6,2.0,18.2,20554.166666666668
01-23T02:00:00,53.6,48.0,59.0,43.2,27.0,54.0,1018.8,1014.7,1023.1,0.0,11.4,32.8,19.9,14.0,14.0,19.4,53.6,53.2,4.5,26.2,51.0,1.8,3.0,25.6,2.0,19.7,20079.5
01-23T03:00:00,52.9,46.9,59.0,42.8,27.0,54.0,1018.7,1014.5,1023.0,0.0,12.1,32.6,22.1,12.3,12.8,20.3,52.9,52.4,4.5,25.3,57.0,1.9,3.0,28.6,2.0,20.4,19893.666666666668
01-23T04:00:00,52.3,46.8,57.9,42.2,26.1,54.0,1018.5,1014.3,1022.7,0.0,12.7,30.6,17.5,14.3,15.4,22.2,52.3,51.8,4.2,28.4,58.0,2.2,3.0,26.3,2.0,22.5,20040.83333333333
01-23T05:00:00,51.8,46.0,57.0,41.8,26.1,54.0,1018.4,1014.4,1022.7,0.0,13.2,30.3,19.7,12.3,18.5,19.2,51.8,51.2,4.1,28.9,63.0,2.4,3.0,30.1,2.0,19.8,20650.08333333333
01-23T06:00:00,51.6,45.0,57.0,41.4,26.1,54.0,1018.7,1014.5,1023.0,0.0,13.4,30.6,16.8,16.3,17.3,18.9,51.6,50.9,4.1,28.9,66.0,2.2,3.0,29.5,2.0,20.3,21608.33333333333
01-23T07:00:00,52.3,46.9,57.9,40.7,25.0,53.1,1019.2,1015.1,1023.7,0.0,12.7,15.9,22.1,23.7,19.8,18.5,52.3,51.7,4.8,18.7,67.0,2.7,3.0,32.0,2.0,22.0,22275.83333333333
01-23T08:00:00,53.8,48.0,59.0,41.2,26.1,54.0,1019.5,1015.4,1023.9,0.0,11.2,15.8,19.7,22.1,22.9,19.5,53.8,53.3,4.9,18.9,68.0,2.8,3.0,32.7,2.0,20.7,22587.75
01-23T09:00:00,57.1,52.0,64.0,41.6,26.1,54.0,1020.0,1015.9,1024.2,0.2,8.0,17.1,18.4,21.2,24.9,18.4,57.1,57.0,5.5,13.8,77.0,3.0,3.0,36.2,2.0,18.3,22345.916666666668
01-23T10:00:00,60.3,54.0,68.0,41.7,25.0,54.0,1020.3,1016.3,1024.5,0.8,5.5,15.7,17.6,18.1,33.1,15.5,60.3,60.3,5.9,14.7,81.0,2.4,3.0,29.3,2.0,16.4,22132.83333333333
01-23T11:00:00,62.9,55.9,72.0,41.2,23.0,54.0,1020.0,1016.0,1024.3,1.8,3.9,17.1,18.7,22.1,24.9,17.1,62.9,62.8,5.8,20.7,156.0,0.6,3.0,18.1,7.0,13.7,21832.166666666668
01-23T12:00:00,64.3,57.0,73.9,41.3,23.0,54.0,1019.2,1015.3,1023.4,2.5,3.2,17.4,19.5,21.9,24.2,16.9,64.3,64.3,7.0,12.2,241.0,3.1,7.0,30.1,6.0,19.0,21611.666666666668
01-23T13:00:00,64.2,57.0,74.5,43.1,26.1,55.0,1018.3,1014.1,1022.5,2.4,3.2,16.5,20.6,21.4,25.8,15.7,64.2,64.2,9.1,5.3,249.0,6.5,7.0,48.9,6.0,23.8,21664.916666666668
01-23T14:00:00,63.7,57.0,73.0,44.3,28.0,55.0,1017.8,1013.6,1021.9,2.0,3.3,14.9,21.1,22.4,26.0,15.7,63.7,63.7,10.1,2.4,253.0,7.9,7.0,61.1,6.0,19.5,21914.83333333333
01-23T15:00:00,62.7,57.0,72.0,45.3,30.9,55.0,1017.7,1013.3,1021.7,1.5,3.8,14.2,22.8,22.8,24.6,15.7,62.7,62.7,10.6,3.1,256.0,8.7,7.0,63.4,6.0,19.2,22521.58333333333
01-23T16:00:00,61.6,55.9,70.0,45.8,33.1,55.0,1017.7,1013.4,1021.6,1.1,4.4,15.5,25.4,12.2,29.3,17.6,61.6,61.6,10.5,1.3,256.0,8.6,7.0,62.6,6.0,21.7,23643.75
01-23T17:00:00,60.1,55.0,66.9,46.4,34.0,55.0,1017.8,1013.4,1021.7,0.6,5.6,15.7,24.1,20.6,24.6,15.0,60.1,60.1,9.4,2.7,258.0,7.6,7.0,59.4,6.0,20.2,25919.0
01-23T18:00:00,58.7,54.0,64.0,47.0,34.0,55.9,1018.0,1013.8,1022.1,0.4,6.6,16.0,25.5,21.2,22.8,14.5,58.7,58.7,8.2,4.4,260.0,6.2,7.0,54.0,6.0,22.7,26724.33333333333
01-23T19:00:00,58.3,54.0,64.0,46.8,34.0,55.9,1018.3,1014.2,1022.3,0.3,7.0,27.0,21.8,19.0,18.8,13.5,58.3,58.3,7.2,7.1,265.0,4.9,7.0,47.6,6.0,16.9,26253.916666666668
01-23T20:00:00,58.1,54.0,64.0,46.4,32.0,55.9,1018.5,1014.2,1022.6,0.3,7.2,32.0,19.8,16.8,17.5,14.0,58.1,58.1,5.9,17.8,271.0,3.2,7.0,28.2,6.0,19.4,25604.58333333333
01-23T21:00:00,57.6,53.1,63.0,46.1,30.9,55.9,1018.7,1014.4,1022.8,0.2,7.6,34.1,17.2,17.6,17.4,13.7,57.6,57.5,5.3,22.4,273.0,1.7,7.0,19.1,6.0,16.0,24770.5
01-23T22:00:00,57.1,52.0,63.0,45.7,28.9,55.0,1018.9,1014.7,1023.0,0.1,8.0,32.3,15.1,15.8,18.5,18.3,57.1,57.0,4.9,21.8,303.0,0.3,3.0,14.8,6.0,13.4,23409.75
01-23T23:00:00,56.6,52.0,62.2,45.2,30.0,55.0,1019.0,1014.7,1023.2,0.1,8.5,32.6,19.4,12.9,18.2,16.9,56.6,56.5,5.1,16.9,72.0,0.6,3.0,20.8,2.0,12.1,22123.727272727272
01-24T00:00:00,55.9,51.1,62.1,44.4,28.9,54.0,1018.9,1014.5,1023.2,0.1,9.2,33.1,17.8,15.6,17.8,15.8,55.9,55.7,5.2,18.3,48.0,1.3,3.0,26.0,2.0,13.8,21166.53846153846
01-24T01:00:00,54.8,50.0,60.1,43.7,28.0,54.0,1018.7,1014.6,1022.9,0.0,10.3,31.5,20.2,15.3,14.3,18.7,54.8,54.5,4.8,23.6,47.0,1.9,3.0,26.4,2.0,18.8,20388.08333333333
01-24T02:00:00,53.6,48.9,59.0,43.2,28.0,54.0,1018.7,1014.4,1023.0,0.0,11.4,32.5,20.2,14.3,14.3,18.7,53.6,53.2,4.6,25.3,52.0,1.8,3.0,25.6,2.0,20.5,19960.58333333333
01-24T03:00:00,52.9,48.0,59.0,42.9,27.0,54.0,1018.6,1014.2,1022.9,0.0,12.1,31.8,22.1,13.0,13.8,19.3,52.9,52.5,4.4,26.2,59.0,1.9,3.0,27.9,2.0,20.9,19756.416666666668
01-24T04:00:00,52.3,46.9,57.9,42.3,27.0,54.0,1018.4,1014.1,1022.5,0.0,12.7,30.6,16.9,14.8,15.8,21.8,52.3,51.7,4.2,28.7,59.0,2.2,3.0,26.0,2.0,22.9,19868.75
01-24T05:00:00,51.8,46.0,57.0,41.9,26.1,54.0,1018.4,1014.1,1022.7,0.0,13.2,30.5,19.3,13.2,18.3,18.6,51.8,51.2,4.1,29.1,65.0,2.3,3.0,31.1,2.0,18.7,20301.916666666668
01-24T06:00:00,51.6,45.0,57.0,41.4,27.0,53.1,1018.7,1014.3,1023.0,0.0,13.4,30.5,17.5,16.2,18.0,17.8,51.6,50.9,4.2,28.2,65.0,2.2,3.0,29.6,2.0,21.3,21087.416666666668
01-24T07:00:00,52.2,46.9,57.9,40.7,25.0,53.1,1019.1,1014.8,1023.5,0.0,12.8,16.0,22.0,24.8,19.4,17.8,52.2,51.6,4.9,18.9,69.0,2.6,3.0,32.8,2.0,21.5,21563.08333333333
01-24T08:00:00,53.8,48.0,59.9,41.2,26.1,53.1,1019.4,1014.8,1023.7,0.0,11.2,15.9,20.1,22.2,23.0,18.8,53.8,53.4,4.9,19.3,68.0,2.7,3.0,32.6,2.0,20.1,21566.75
01-24T09:00:00,57.2,52.0,64.4,41.6,26.1,54.0,1019.9,1015.6,1024.1,0.2,8.0,17.1,19.0,21.0,24.7,18.2,57.2,57.1,5.6,12.9,78.0,2.9,3.0,36.7,2.0,17.6,20987.25
01-24T10:00:00,60.4,54.0,69.1,41.6,25.0,54.0,1020.2,1015.8,1024.5,0.8,5.5,15.7,18.0,19.2,31.4,15.7,60.4,60.3,5.9,15.2,82.0,2.4,3.0,29.1,2.0,16.7,20340.08333333333
01-24T11:00:00,63.0,55.9,72.0,41.2,24.1,54.0,1019.9,1015.6,1024.3,1.8,3.9,16.7,18.3,23.9,23.4,17.7,63.0,62.9,5.8,20.9,157.0,0.7,3.0,18.1,4.0,14.0,20253.08333333333
